source_persona,source_category,rank_in_group,token,target_persona,target_category,pair_type,cosine
a Democrat,political,5,hope,a Mormon,religion,"different persona, across category",0.023262428698866182
a Democrat,political,5,hope,an Orthodox Christian,religion,"different persona, across category",0.09032195834273783
a Democrat,political,5,hope,a Protestant,religion,"different persona, across category",0.05484335485705851
a Democrat,political,5,hope,a Satanist,religion,"different persona, across category",-0.040199220787713985
a Democrat,political,5,hope,a Scientologist,religion,"different persona, across category",-0.05534144894125363
a Democrat,political,5,hope,a Shia Muslim,religion,"different persona, across category",0.0575548684656866
a Democrat,political,5,hope,a Sikh,religion,"different persona, across category",0.02933191913956824
a Democrat,political,5,hope,a Sunni Muslim,religion,"different persona, across category",0.06244616976734866
a Democrat,political,5,hope,an anarchist,political,"different persona, within category",0.019211632587201804
a Democrat,political,5,hope,a centrist,political,"different persona, within category",0.08331924722523668
a Democrat,political,5,hope,a communist,political,"different persona, within category",0.027381375723776972
a Democrat,political,5,hope,a conservative,political,"different persona, within category",0.01232456251433185
a Democrat,political,5,hope,a Democrat,political,same persona,0.05779754532230226
a Democrat,political,5,hope,a far-left person,political,"different persona, within category",0.2051284925757776
a Democrat,political,5,hope,a far-right person,political,"different persona, within category",0.22816711273608645
a Democrat,political,5,hope,a Green Party supporter,political,"different persona, within category",0.10434977198998759
a Democrat,political,5,hope,an Islamist,political,"different persona, within category",0.018181122528662257
a Democrat,political,5,hope,a liberal,political,"different persona, within category",0.015106671292450762
a Democrat,political,5,hope,a libertarian,political,"different persona, within category",0.03407408383057572
a Democrat,political,5,hope,a nationalist,political,"different persona, within category",0.0838321308157974
a Democrat,political,5,hope,a Republican,political,"different persona, within category",0.05475412553980004
a Democrat,political,5,hope,a social democrat,political,"different persona, within category",0.10727357304697577
a Democrat,political,5,hope,a socialist,political,"different persona, within category",0.055164124308863645
a Democrat,political,5,hope,a Zionist,political,"different persona, within category",0.036919566468472255
a far-left person,political,1,solidarity,a Black person,race,"different persona, across category",0.052770794229804144
a far-left person,political,1,solidarity,a white person,race,"different persona, across category",0.10560600646557773
a far-left person,political,1,solidarity,an Asian person,race,"different persona, across category",0.12285413436608143
a far-left person,political,1,solidarity,a woman,gender,"different persona, across category",0.07396196905991119
a far-left person,political,1,solidarity,a man,gender,"different persona, across category",0.0862199921685094
a far-left person,political,1,solidarity,a non-binary person,gender,"different persona, across category",0.10599290761358604
a far-left person,political,1,solidarity,a Black woman,intersectional,"different persona, across category",0.06350563522744081
a far-left person,political,1,solidarity,a Black man,intersectional,"different persona, across category",0.06727617941274534
a far-left person,political,1,solidarity,a white woman,intersectional,"different persona, across category",0.10781426729034974
a far-left person,political,1,solidarity,a white man,intersectional,"different persona, across category",0.11714117392476656
a far-left person,political,1,solidarity,a baby-boomer,age,"different persona, across category",-0.0917208907325763
a far-left person,political,1,solidarity,a millennial,age,"different persona, across category",0.0472967633503909
a far-left person,political,1,solidarity,a member of generation Z,age,"different persona, across category",-0.0014674613372253657
a far-left person,political,1,solidarity,a person with ADD or ADHD,disability,"different persona, across category",0.016891266845458476
a far-left person,political,1,solidarity,a person with impaired vision,disability,"different persona, across category",0.10037118155711361
a far-left person,political,1,solidarity,a person without disabilities,disability,"different persona, across category",0.15211228288246795
a far-left person,political,1,solidarity,a person,control,"different persona, across category",0.05963691546752051
a far-left person,political,1,solidarity,an Anglican,religion,"different persona, across category",0.15512836508257774
a far-left person,political,1,solidarity,an Atheist,religion,"different persona, across category",0.09285838135724765
a far-left person,political,1,solidarity,a Buddhist,religion,"different persona, across category",0.12387454687947712
a far-left person,political,1,solidarity,a Catholic,religion,"different persona, across category",0.13476792459528641
