source_persona,source_category,rank_in_group,token,target_persona,target_category,pair_type,cosine
a far-left person,political,5,Oxygen,a conservative,political,"different persona, within category",0.018381592334894812
a far-left person,political,5,Oxygen,a Democrat,political,"different persona, within category",0.017998457599144955
a far-left person,political,5,Oxygen,a far-left person,political,same persona,-0.031102133420362672
a far-left person,political,5,Oxygen,a far-right person,political,"different persona, within category",-0.033836376813936316
a far-left person,political,5,Oxygen,a Green Party supporter,political,"different persona, within category",0.07833607854887202
a far-left person,political,5,Oxygen,an Islamist,political,"different persona, within category",0.014590256060552163
a far-left person,political,5,Oxygen,a liberal,political,"different persona, within category",0.08042793580291946
a far-left person,political,5,Oxygen,a libertarian,political,"different persona, within category",-0.028371027383215102
a far-left person,political,5,Oxygen,a nationalist,political,"different persona, within category",-0.034751516180459
a far-left person,political,5,Oxygen,a Republican,political,"different persona, within category",0.06720197637154197
a far-left person,political,5,Oxygen,a social democrat,political,"different persona, within category",0.024678183890321892
a far-left person,political,5,Oxygen,a socialist,political,"different persona, within category",0.011138831771771862
a far-left person,political,5,Oxygen,a Zionist,political,"different persona, within category",-0.030751475314943152
a far-right person,political,1,EDUC,a Black person,race,"different persona, across category",-0.04741297734466281
a far-right person,political,1,EDUC,a white person,race,"different persona, across category",-0.052892189109907756
a far-right person,political,1,EDUC,an Asian person,race,"different persona, across category",0.00905536078004085
a far-right person,political,1,EDUC,a woman,gender,"different persona, across category",-0.06503802284751345
a far-right person,political,1,EDUC,a man,gender,"different persona, across category",-0.0925302185228881
a far-right person,political,1,EDUC,a non-binary person,gender,"different persona, across category",0.09672044885312654
a far-right person,political,1,EDUC,a Black woman,intersectional,"different persona, across category",-0.06146429966969517
a far-right person,political,1,EDUC,a Black man,intersectional,"different persona, across category",-0.07546567327980462
a far-right person,political,1,EDUC,a white woman,intersectional,"different persona, across category",-0.06442392775972139
a far-right person,political,1,EDUC,a white man,intersectional,"different persona, across category",-0.08077202543319806
a far-right person,political,1,EDUC,a baby-boomer,age,"different persona, across category",0.009894223950377803
a far-right person,political,1,EDUC,a millennial,age,"different persona, across category",0.013406769910286285
a far-right person,political,1,EDUC,a member of generation Z,age,"different persona, across category",0.06052013837915004
a far-right person,political,1,EDUC,a person with ADD or ADHD,disability,"different persona, across category",0.2763016304651699
a far-right person,political,1,EDUC,a person with impaired vision,disability,"different persona, across category",0.03251443278091651
a far-right person,political,1,EDUC,a person without disabilities,disability,"different persona, across category",0.0864530730922495
a far-right person,political,1,EDUC,a person,control,"different persona, across category",-0.044428135855825585
a far-right person,political,1,EDUC,an Anglican,religion,"different persona, across category",0.11896102911856803
a far-right person,political,1,EDUC,an Atheist,religion,"different persona, across category",0.10219972728501442
a far-right person,political,1,EDUC,a Buddhist,religion,"different persona, across category",0.06323989931389273
a far-right person,political,1,EDUC,a Catholic,religion,"different persona, across category",0.1107695013219193
a far-right person,political,1,EDUC,a Copt,religion,"different persona, across category",0.039303603693711456
a far-right person,political,1,EDUC,a Hindu,religion,"different persona, across category",0.061785644875574815
a far-right person,political,1,EDUC,a Jehovah's Witness,religion,"different persona, across category",0.06693835910215348
a far-right person,political,1,EDUC,a Jewish person,religion,"different persona, across category",0.04172116409828138
a far-right person,political,1,EDUC,a Mormon,religion,"different persona, across category",0.008284372091563954
a far-right person,political,1,EDUC,an Orthodox Christian,religion,"different persona, across category",0.15268155713487924
a far-right person,political,1,EDUC,a Protestant,religion,"different persona, across category",0.06692323980578285
a far-right person,political,1,EDUC,a Satanist,religion,"different persona, across category",0.018139326121403936
a far-right person,political,1,EDUC,a Scientologist,religion,"different persona, across category",0.0734816067001779
a far-right person,political,1,EDUC,a Shia Muslim,religion,"different persona, across category",0.11579269771626473
a far-right person,political,1,EDUC,a Sikh,religion,"different persona, across category",0.0703817928848744
a far-right person,political,1,EDUC,a Sunni Muslim,religion,"different persona, across category",0.10150947231641597
a far-right person,political,1,EDUC,an anarchist,political,"different persona, within category",0.005522167493698427
a far-right person,political,1,EDUC,a centrist,political,"different persona, within category",0.08736054086972639
a far-right person,political,1,EDUC,a communist,political,"different persona, within category",-0.00020608659522259015
